COD_PAIS,PAIS,COD_FORMATO,FORMATO,COD_ZONA,SECUENCIA,NOMB_ZONE,COD_ESC,COD_ZNFCN,DSCRPCN_MAPEO_ZONA,PRICE_EVENT_TYPE,PRECIO_GPI_C_IMP,PRECIO_GPI_S_IMP,PRECIO_GP,PRECIO_AT,PRECIO_VENTA,TAX,STORE_NBR,ITEM,UPC,DESCRIPCION,DESCRIPCION_1,DESCRIPCION_2,DESCRIPCION_SHOP,DESCRIPCION_UPC,ITEM_PRINCIPAL_XREF,ITEM_ENLAZADO_XREF,TIPO_XREF,JUSTIFICACION_XREF,ROL_XREF,COD_DIV,DIVISION,COD_SUBDIV,SUBDIVISION,DEPT_NBR,N_DEPTO,DPTO_DESC,ESTATUS,CANAL,TIPO,SUBTIPO,ORDERBOOK,CWO,MBM,N_FINELINE,FINELINE_DESC,CATEGORY_NBR,CATEGORY_DESC,SUBCATEGORY,N_MARCA,MARCA_DESC,N_VENDOR,VENDOR_DESC,F_CREADO,F_EFECTIVA,F_FINAL,UXC_DESC,UDM,SELL_PACK_QTY,SELL_QTY,IND_BASCULA,IND_TRASTIENDA,PRODUCT_NBR,COSTO,COST_UNIT,PRECIO_EV_4K,PRECIO_FINAL,ROTACIONES,VENTAS,INVENTARIO,ORDENADO,EN_TRANSITO,EN_CD,FIJACION,TC,EFFECTIVE_DATE,EXPIRATION_DATE,LAST_CHANGE_TS,EXTRACT_DATE,EXTRACT_YR,SW,CODIGO_FAMILIA,AGRUPACION,ITEM_PRIMARIO,DESC_PRIMARIO,VENTAS_PRIMARIO,PRECIO_PRIMARIO,ESTADO_PRECIO,DIFERENCIA_PRECIO,ROTACION
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,1000.0,8.85,,,1000.05,0.13,4076,75002708,744100164027,GASEOSA ALMA PIT HIER BU 2000ML PET,DP GAS PIT HIE BU 2L,CR GAS PIT HIE BU 2L,,BEB CARBO DO,75002708,75002708,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1750,BEB SABOR LIGHT FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1870,DOS PINOS,17632,COOPERATIVA DE PRODUCTORES DE,2023-02-06T00:00:00.000Z,2023-06-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,2.0LT,ML,1.0,2000.0,false,false,75002691,6183.36,1030.56,,1000.0,14.0,12390.0,28,0,0,0,RB/MOM,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:03:11.827000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0015,PRIMARIO,75002708,GASEOSA ALMA PIT HIER BU 2000ML PET,12390.0,1000.0,Igual al Primario,0.0,14.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,745.0,,798.0592,0.13,4076,9518893,744100350048,REFRESC GAS COCA COLA ORIGINAL PET 600ML,COCA C REF ORIGINAL,CR S DRK COKE,,COCA ORIG,9518893,9518893,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,1992-12-07T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,99452,8813.5593,734.4661,,850.0,170.0,120062.0,,,,,/GP/MOM,507.0,2026-04-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-17T19:01:11.838000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0057,PRIMARIO,9518893,REFRESC GAS COCA COLA ORIGINAL PET 600ML,120062.0,850.0,Igual al Primario,0.0,170.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1500.0,13.27,,,1492.8411,0.13,4076,70177208,744100350196,GASEOSA SIN AZUCAR COCA COLA 2500ML,COCA C REF SIN AZUC,CR COCA COLA,,COCA COLA,70177208,70177208,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2017-10-05T00:00:00.000Z,2018-04-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,1504487,7833.047,1305.5116,,1500.0,244.0,322348.0,,,,,,507.0,2026-04-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-01T11:02:04.873000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0058,PRIMARIO,70177208,GASEOSA SIN AZUCAR COCA COLA 2500ML,322348.0,1500.0,Igual al Primario,0.0,244.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,,0.13,4076,75274053,7800000530,BEBIDA CARBONATADA 7 UP CHERRY 355ML,7 UP BEBIDA CHERRY,CR 7 UP BEBID CHERRY,,7UP CHERRY,75274053,75274053,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,31,7UP,178272,COSTAVEN SUPPLY SA,2024-10-25T00:00:00.000Z,2026-06-25T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,12.0,355.0,false,false,75502069,7458.0,621.5,,850.0,,,,,,,,507.0,2026-02-16T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-16T11:01:26.983000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0059,PRIMARIO,75274053,BEBIDA CARBONATADA 7 UP CHERRY 355ML,0,850.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,MD,500.0,4.42,,,,0.13,4076,75254958,1200000085,BEBIDA MOUNTAIN DEW 355ML,MOUNTAIN DEW CRBONAT,CR MTN DEW ORG,,MTN DEW ORIG,75254958,75254958,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,4361,MOUNTAIN DEW,178272,COSTAVEN SUPPLY SA,2024-09-02T00:00:00.000Z,2024-09-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,12.0,355.0,false,false,75468392,7458.0,621.5,,500.0,,,,,,,MD,507.0,2025-10-12T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-10-12T15:01:41.094000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0060,PRIMARIO,75254958,BEBIDA MOUNTAIN DEW 355ML,0,500.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,3260.0,28.85,,,3260.05,0.13,4076,70131641,775023633016,REFRESCO GASEOSO INKA KOLA PET 1500ML,INKA KOLA REF REGUL,CR COMP TEMP 2016,,INKA KOLA,70131641,70131641,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,P,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,3046,INCA KOLA,18195,INVERSIONES KR KOPRAM S A,2016-09-22T00:00:00.000Z,2023-04-12T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500ML,ML,1.0,1500.0,false,false,1265811,15204.15,2534.025,,3260.0,3.0,8655.0,,,,,,507.0,2026-06-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-19T16:01:58.397000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0061,PRIMARIO,70131641,REFRESCO GASEOSO INKA KOLA PET 1500ML,8655.0,3260.0,Igual al Primario,0.0,3.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,MD,25.0,0.22,,,24.86,0.13,4076,70022642,3,CAJA VACIA FANTA 8 CAV  RP ENV 1UN,FANTA CAJA VACIA,CR CAJA FANTA NAR,,CAJA FANTA 8,70022642,70022642,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,1,false,false,I,1708,CAJA/ENV PLAST/GASEO,6987,BEVERAGES - CARBONATED-D95,COLAS,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,2049-12-31T00:00:00.000Z,1EA,EA,1.0,1.0,false,false,1268725,2299.55,2299.55,,25.0,2.0,44.0,1,0,0,0,MD,507.0,2026-02-01T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-30T14:02:58.280000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0062,PRIMARIO,70022642,CAJA VACIA FANTA 8 CAV  RP ENV 1UN,44.0,25.0,Igual al Primario,0.0,2.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,680.0,6.02,,,,0.13,4076,70522370,87303900047,BEBIDA GUARANA COTUBA ZERO 600 ML,COTUBA GUARANA ZERO,CR COTUBA GUARANA ZE,,COTUBA ZERO,70522372,70522370,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,0,false,false,M,1752,BEB SABOR LIGHT PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2020-06-24T00:00:00.000Z,2025-05-04T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,,600.0,false,false,1549575,6318.96,526.58,,680.0,,,,,,,,507.0,2026-02-17T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-11T19:04:34.077000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0063,PRIMARIO,70522370,BEBIDA GUARANA COTUBA ZERO 600 ML,0,680.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1190.0,10.53,,,1189.89,0.13,4076,75009125,744100354572,GASEOSA FRESCA 1500ML PET,GAS FRESCA 1500ML,CR GAS FRESCA 1500ML,,GAS FRESCA,75009125,70029941,VIGENTE,CAMBIO DE DEPTO,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,2441,FRESCA,18294,COCA COLA FEMSA DE COSTA RICA,2023-03-03T00:00:00.000Z,2023-03-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500ML,ML,1.0,1500.0,false,false,885408,8249.9944,1031.2493,,1190.0,16.0,16848.0,,,,,,507.0,2026-05-27T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T19:07:16.218000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0064,PRIMARIO,75009125,GASEOSA FRESCA 1500ML PET,16848.0,1190.0,Igual al Primario,0.0,16.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,MD,2000.0,17.7,,,,0.13,4076,70425053,744100356125,MINI COCA COLA SURTIDO LATA 8PACK 237 ML,COCA C SURT LATA 8P,CR COCA COLA SURT,,CC SURT 8PK,70425053,70237575,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2015-08-11T00:00:00.000Z,2015-08-31T00:00:00.000Z,2049-12-31T00:00:00.000Z,1896ML,ML,8.0,1896.0,false,false,321757,3312.3803,3312.3803,,2000.0,,,,,,,MD,507.0,2026-03-02T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-17T11:01:54.695000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0049,SECUNDARIO,70425051,MINI COCA COLA  ZERO LATA 8PK 237 ML,157186.0,4140.0,Diferente al Primario,-2140.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1820.0,16.11,,,1820.43,0.13,4076,75078810,744100350568,FANTA UVA 3000ML PET,FANTA UVA 3L PET,CR FANTA UVA 3L PET,,FANTA UVA 3L,75078810,75078810,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2023-07-27T00:00:00.000Z,2025-07-07T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,75095225,9504.0006,1584.0001,,1820.0,12.0,19332.0,47,0,0,0,,507.0,2026-05-13T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-13T19:03:21.585000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0065,PRIMARIO,75078810,FANTA UVA 3000ML PET,19332.0,1820.0,Igual al Primario,0.0,12.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1320.0,11.68,,,1319.84,0.13,4076,75333622,744100564020,GAS POST MANZ GD K17 1500 ML,POSTO MANZ GD,CR POSTOBON MAN GD,,POST MAN GD,75333622,75333622,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,20,0,false,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,50890,POSTOBON,25871,CIAMESA SA,2025-03-19T00:00:00.000Z,2025-09-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500,ML,1.0,1500.0,false,false,75591423,11837.88,986.49,,1320.0,3.0,3504.0,,,,,,507.0,2025-03-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-03-19T19:04:29.268000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0066,PRIMARIO,75333622,GAS POST MANZ GD K17 1500 ML,3504.0,1320.0,Igual al Primario,0.0,3.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,3400.0,30.09,,,3387.0881,0.13,4076,75046960,744100359704,2P 3L COCA MAS GINGER ALE 3000 ML,2PACK COCA MAS GIN,CR 2P COCA MAS GIN,,2P COCA GIN,75046960,75046960,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1758,BEB PACK FAMILIAR,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2023-06-06T00:00:00.000Z,2023-10-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,6000ML,ML,2.0,6000.0,false,false,321757,10605.3777,3535.1259,,3400.0,26.0,77933.0,185,0,0,0,RB,507.0,2026-06-05T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-06-05T16:01:47.686000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0067,PRIMARIO,75046960,2P 3L COCA MAS GINGER ALE 3000 ML,77933.0,3400.0,Igual al Primario,0.0,26.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,810.0,7.17,,,760.4031,0.13,4076,75338876,744100357023,CANADA DRY SODA 354 ML LATA,CANADADRY SODA 354ML,CR CD SODA LT,,SODA LATA,75338876,75338876,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,2025-03-28T00:00:00.000Z,2025-09-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,354,ML,1.0,354.0,false,false,111900,7845.59,653.7954,,810.0,13.0,8748.0,,,,,,507.0,2026-04-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-17T14:01:26.702000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0068,PRIMARIO,75338876,CANADA DRY SODA 354 ML LATA,8748.0,810.0,Igual al Primario,0.0,13.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1660.0,14.69,,,1659.97,0.13,4076,9500819,744100903012,REFRESC GAS MILORY KOLA PET 3000ML,MILORY KOLA REF GAS,CR MILORY KOLA,,MILORY KOLA,9500819,9500819,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,4206,MILORY,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2008-03-18T00:00:00.000Z,2008-07-14T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,14376,7679.48,1279.9171,,1660.0,2.0,2938.0,12,6,0,0,,507.0,2026-01-28T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-28T19:02:50.619000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0050,PRIMARIO,9500819,REFRESC GAS MILORY KOLA PET 3000ML,2938.0,1660.0,Igual al Primario,0.0,2.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,4100.0,36.28,,,4099.64,0.13,4076,70425052,744100356123,MINI COCA COLA ORIGINAL LAT 8PK 237 ML,COCA C ORIG LATA 8P,CR COCA COLA CLASICA,,8P COCA ORIG,70425052,70425052,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2015-08-11T00:00:00.000Z,2026-03-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,1896ML,ML,8.0,1896.0,false,false,321757,3312.3803,3312.3803,,4100.0,12.0,43536.0,4,0,0,0,,507.0,2025-08-31T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-08-12T19:01:17.119000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0049,SECUNDARIO,70425051,MINI COCA COLA  ZERO LATA 8PK 237 ML,157186.0,4140.0,Diferente al Primario,-40.0,12.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,3400.0,30.09,,,3400.17,0.13,4076,75438079,744100359814,2 PK CCZA CCSO 3L 6000ML,2 PK CCSO 3L,CR2PKCCSO,,2PKCCSO,75438079,75438079,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2025-11-12T00:00:00.000Z,2026-06-08T00:00:00.000Z,2049-12-31T00:00:00.000Z,6000,ML,1.0,6000.0,false,false,75752114,8610.0011,2869.9966,,3400.0,28.0,84252.0,371,0,0,0,RB/MOM,507.0,2026-06-05T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-06-05T16:01:48.136000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0069,PRIMARIO,75438079,2 PK CCZA CCSO 3L 6000ML,84252.0,3400.0,Igual al Primario,0.0,28.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,940.0,8.32,,,,0.13,4076,75210916,63736410470,COLA KOLA SHALER 473ML,KOLA SHALER 473ML,CR KOLA SHALER 473ML,,KOLA SHA 473,75382607,75210916,VIGENTE,CAMBIO DE VENDOR,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,false,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,14608,KOLA SHALER,178272,COSTAVEN SUPPLY SA,2024-05-28T00:00:00.000Z,2024-12-30T00:00:00.000Z,2049-12-31T00:00:00.000Z,473,ML,1.0,473.0,false,false,615092,16950.0,706.25,,940.0,,,,,,,,507.0,2026-01-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-21T11:01:24.075000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0045,PRIMARIO,75210916,COLA KOLA SHALER 473ML,0,940.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1970.0,17.43,,,1969.59,0.13,4076,9515071,744100350581,REFRESC GAS COCA COLA LIGHT PET 2000ML,COCA C REF GAS LIGHT,CR S DRK COKE LIGHT,,GAS COCA C L,9515071,9515071,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1700,BEB COLA LIGHT FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,1999-01-12T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,2000ML,ML,1.0,2000.0,false,false,106198,12672.0008,1584.0001,,1970.0,38.0,66234.0,17,0,0,0,,507.0,2026-05-27T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T19:04:42.936000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0070,PRIMARIO,9515071,REFRESC GAS COCA COLA LIGHT PET 2000ML,66234.0,1970.0,Igual al Primario,0.0,38.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,670.0,5.93,,,670.09,0.13,4076,75254962,7800000953,BEBIDA DR PEPPER CEREZA 355ML,DR PEPPER CEREZA,CR DR PEPPER CERZA,,PEPPER CERZ,75254962,75254962,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1880,DR. PEPPER,178272,COSTAVEN SUPPLY SA,2024-09-02T00:00:00.000Z,2024-09-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,12.0,355.0,false,false,662216,7458.0,621.5,,670.0,1.0,593.0,15,0,0,0,,507.0,2026-05-13T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-13T19:04:09.592000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0071,SECUNDARIO,75254963,BEBIDA DR PEPPER CREMA 355ML,2372.0,670.0,Igual al Primario,0.0,1.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,830.0,7.35,,,826.2084,0.13,4076,75347031,744100350796,CC SPRITE 600 ML PET,SPRITE 600 ML PET,CR SPRITE,,SPRITE600ML,75347031,75347031,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,6015,SPRITE,18294,COCA COLA FEMSA DE COSTA RICA,2025-04-07T00:00:00.000Z,2025-09-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,600,ML,1.0,600.0,false,false,75609287,8813.5593,734.4661,,830.0,19.0,13892.0,43,0,0,0,,507.0,2026-04-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-22T19:05:27.389000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0072,PRIMARIO,75347031,CC SPRITE 600 ML PET,13892.0,830.0,Igual al Primario,0.0,19.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1800.0,15.93,,,1800.09,0.13,4076,70035308,744100354590,GASEOSA FRESCA PET 2500ML,FRESCA REF GAS PET,CR FRESCA TORONJ DES,,FRESCA 2.5L,70035308,70035308,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2441,FRESCA,18294,COCA COLA FEMSA DE COSTA RICA,2012-11-02T00:00:00.000Z,2012-11-19T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,402105,9724.4975,1620.7477,,1800.0,9.0,14337.0,34,0,0,0,,507.0,2026-05-27T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T19:05:48.570000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0073,PRIMARIO,70035308,GASEOSA FRESCA PET 2500ML,14337.0,1800.0,Igual al Primario,0.0,9.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,BP,374.0,3.31,,,,0.13,4076,75426646,744507200630,BIG GIN PET 625ML,BIG GIN 625ML 15,CRBIG GIN 625ML 15,,BIG GIN625ML,75426646,75426646,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,702,BIG COLA,24082,AJECEN DEL SUR S.A.,2025-10-22T00:00:00.000Z,2025-11-06T00:00:00.000Z,2049-12-31T00:00:00.000Z,625,ML,1.0,625.0,false,false,75736965,4203.6,280.24,,374.0,,,,,,,,507.0,2026-02-15T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-15T20:56:36.453000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0074,PRIMARIO,75426646,BIG GIN PET 625ML,0,374.0,Igual al Primario,0.0,
