PAIS,Formato,ZONA,CODIGO_FAMILIA,DESC_PRIMARIO,MARCA,CATEGORIA,SKU_PRIMARIO,PRECIO_PRIMARIO,VENTAS_PRIMARIO,ROTACIONES_PRIMARIO,TOTAL_SKUS,SKUS_VALIDOS,SKUS_PACK_GRAMAJE,PRECIOS_DISTINTOS,SKUS_ALINEADOS,SKUS_NO_ALINEADOS,PCT_ALINEACION,TIENE_SKU_PRIMARIO,SKUS_SIN_PRECIO,SKUS_SIN_VENTAS,VENTAS_FAMILIA,ESTADOS_PRESENTES
NI,BODEGAS,A - ROJA,70082722,DET POLVO ESPUMIL ANTIB CITRICA 1000GR,ESPUMIL,LAUNDRY DETERGENTS D13,70082722,63.5,27085.55,491.0,5,5,0,3,3,2,60.0,1,0,0,87371.84000000001,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,75012950,DESOD AXE BARRA DARK 45GR,AXE,DEODORANTS Y ANTIPERSPIRANT D02,75012950,1000.0,0.0,0.0,3,3,0,3,1,2,33.33,1,0,2,87360.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,75270926,SOPA VASO CANTONESA POLLO 65 G,CANTONESA,SOUPS - INSTANT & MIXES-D92,75270926,500.0,41038.0,93.0,3,3,0,2,1,2,33.33,1,0,0,87044.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO SUR,9521560,REFRESC GAS COCA COLA ZERO LATA 354ML,COCA-COLA,BEVERAGES - CARBONATED-D95,9521560,820.0,5082.0,7.0,6,3,3,6,1,2,33.33,1,0,1,87000.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
NI,WALMART,B - NARANJA,70190954,JABON MARFIL NATURAL 3U 1200GR,SUP MARFIL,LAUNDRY DETERGENTS D13,70190954,126.0,60333.53,552.0,10,10,0,2,8,2,80.0,1,0,1,86896.13,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,75000898,HAIR FOOD CREMA TRATAM COCOA 350 GR,L'OREAL,HAIR CARE CONDITIONER TREAT D02,75000898,5600.0,34692.0,7.0,3,3,0,2,1,2,33.33,1,0,0,86783.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,PACIFICO CENTRAL,75166758,JUMEX JUGO DE PINA 960 ML,JUMEX,BEVERAGES - JUICES-D95,75166758,1340.0,86578.0,73.0,4,4,0,2,2,2,50.0,1,0,3,86578.0,Diferente al Primario | Igual al Primario
HN,BODEGAS,C - AMARILLA,70461120,SOPAS ISSIMA POLLO CON VEGETALES 64GR,ISSIMA,SOUPS - INSTANT & MIXES-D92,70461120,15.8,77996.41,6255.0,3,3,0,2,1,2,33.33,1,0,0,86538.96,Diferente al Primario | Igual al Primario
CR,BODEGAS,HEREDIA - GAM,75000898,HAIR FOOD CREMA TRATAM COCOA 350 GR,L'OREAL,HAIR CARE CONDITIONER TREAT D02,75000898,5600.0,24780.0,5.0,3,3,0,2,1,2,33.33,1,0,0,86434.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,CARTAGO,70255598,GUARO CACIQUE LIGAO BAIHA SANDIA 1000 ML,CACIQUE,BEVERAGE ALCOHOL - SPIRITS D96,70255598,4500.0,47784.0,12.0,4,4,0,3,2,2,50.0,1,0,0,86261.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,70547739,CONFITE MIEL LIMON HALLS 25.2 GR,HALLS,CANDY - HARD - SOFT-D82,70547739,510.0,31119.0,69.0,5,5,0,2,3,2,60.0,1,0,2,86019.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,70032727,CHOCOLATE SNICKERS BARRA 52 7GR,SNICKERS,CANDY - CHOCOLATE-D82,70032727,650.0,86018.0,150.0,3,3,0,3,1,2,33.33,1,0,2,86018.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,70198707,CHOCOLATE KINDER SORPRESA NATOON 20 GR,KINDER SORPRESA,CANDY - HARD - SOFT-D82,70198707,25.0,0.0,0.0,3,3,0,3,1,2,33.33,1,0,1,85980.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,SAN JOSE,75200525,DET POLVO XEDEX MAXPOD ORIG 8500GR,XEDEX,LAUNDRY DETERGENTS D13,75200525,9600.0,25488.0,3.0,5,5,0,2,3,2,60.0,1,0,2,85668.0,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,9117850,HELADO SARITA NAPOLITANO 1000GR,SARITA,ICE CREAM AND FROZEN DESSERTS D91,9117850,204.0,13659.03,77.0,7,7,0,2,5,2,71.43,1,0,0,85464.58,Diferente al Primario | Igual al Primario
NI,SUPERMERCADOS,B - NARANJA,75377285,CAFE CASA DEL CAFE HB MEDIO MOLIDO 400GR,CASA DEL CAFE,BEVERAGES - COFFEE-D92,75377285,282.08,27472.48,112.0,5,5,0,2,3,2,60.0,1,0,0,85367.23999999999,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,PACIFICO CENTRAL,70052713,CIGARRO VISTA FOREST MARLBORO,MARLBORO,TOBACCO Y SMOKING-D01,70052713,2500.0,25000.0,10.0,9,9,0,2,7,2,77.78,1,0,4,85000.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,75086331,BIOLAND SUERO ROMERO 110 ML,BIOLAND,HAIR CARE CONDITIONER TREAT D02,75086331,4500.0,39820.0,10.0,3,3,0,3,1,2,33.33,1,0,0,84987.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,ALAJUELA - GAM,75166763,PRO PLATANITO SALADO 71GR,PRO,CHIPS-CRISPS SNACK MIXS-D92,75166763,550.0,84934.0,175.0,3,3,0,3,1,2,33.33,1,0,2,84934.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,70290993,MINILATA SIN AZUCAR SLEEK COCACOLA 237ML,SPRITE,BEVERAGES-CARBONATED D82,70290993,660.0,41523.0,79.0,3,3,0,3,1,2,33.33,1,0,0,84768.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO CENTRAL,75231155,TAKIS BARCEL FUEGO 68GR,BARCEL,CHIPS CRISPS SNACKS MIXES D82,75231155,500.0,33031.0,94.0,7,7,0,3,5,2,71.43,1,0,3,84515.0,Diferente al Primario | Igual al Primario
HN,DESCUENTO,D - VERDE,70643697,CLORO MAGIA BLANCA REGULAR BT 1000 ML,MAGIA BLANCA,BLEACH D13,70643697,32.3,25488.22,810.0,4,4,0,2,2,2,50.0,1,0,0,84490.87,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,75002445,PASTA ROMA MINI PLUMITAS QUESO 200GR,ROMA,PASTA-D92,75002445,680.0,20539.0,35.0,4,4,0,3,2,2,50.0,1,0,2,84259.0,Diferente al Primario | Igual al Primario
HN,SUPERMERCADOS,C - AMARILLA,9544185,LECHE 2PINOS  DELACTOMY SEMIDESC 1000ML,DOS PINOS,MILK&CREM-SUBSTUT-SHELF-D95,9544185,45.5,24187.8,532.0,11,5,6,7,3,2,60.0,1,0,5,84138.74,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,RURAL NORTE,70523866,REP AUTOMAT GLADE PARAISO AZUL 2PK 350GR,GLADE,AIR FRESHNR & DEODORIZE-D13,70523866,13190.0,46692.0,4.0,3,3,0,2,1,2,33.33,1,0,1,84126.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,CARTAGO,70523866,REP AUTOMAT GLADE PARAISO AZUL 2PK 350GR,GLADE,AIR FRESHNR & DEODORIZE-D13,70523866,13550.0,65662.0,6.0,3,3,0,2,1,2,33.33,1,0,1,83892.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO CENTRAL,9051737,YOGURT YOPLAIT LIQUIDO FRESA 1000ML,YOPLAIT,YOGURT D90,9051737,1690.0,33444.0,18.0,5,5,0,2,3,2,60.0,1,0,2,83610.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,75281166,SALSA SABEMAS TOMATE RANCHERA 90GR,SABEMAS,SAUCES & MARINADES-D92,75281166,220.0,27007.0,171.0,6,6,0,2,4,2,66.67,1,0,2,83488.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,1308414,GUANTES MULT AMARILLO SCOTH BRITE M 1PAR,SCOTCH BRITE,GLOVES-D13,1308414,1200.0,48674.0,46.0,3,3,0,2,1,2,33.33,1,0,0,83315.0,Diferente al Primario | Igual al Primario
GT,WALMART,D - VERDE,75088813,DOWNY UNSTOPABLES FRESH 680GR,DOWNY,LAUNDRY FABRIC CARE D13,75088813,89.0,35916.92,454.0,5,5,0,2,3,2,60.0,1,0,0,83267.58,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,9245696,SOPA MAGGI OLLACARNE 40GR,MAGGI,SOUPS - SHELF STABLE-D92,9245696,450.0,45290.0,125.0,6,6,0,2,4,2,66.67,1,0,0,83227.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,75158994,DEO OLD SPICE SPRAY OCEAN LEGEND 150ML,OLD SPICE,DEODORANTS Y ANTIPERSPIRANT D02,75158994,3150.0,0.0,0.0,4,3,1,4,1,2,33.33,1,0,3,83169.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,HEREDIA - GAM,75200523,DET POLVO XEDEX MAXPOD ORIG 800GR,XEDEX,LAUNDRY DETERGENTS D13,75200523,940.0,0.0,0.0,6,6,0,2,4,2,66.67,1,0,1,83150.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,RURAL NORTE,70255598,GUARO CACIQUE LIGAO BAIHA SANDIA 1000 ML,CACIQUE,BEVERAGE ALCOHOL - SPIRITS D96,70255598,4500.0,43802.0,11.0,4,4,0,3,2,2,50.0,1,0,1,83145.0,Diferente al Primario | Igual al Primario
NI,DESCUENTO,C - AMARILLA,70491404,SOPA DE POLLO MAGGI FIDEOS 55 GR,MAGGI,SOUPS - SHELF STABLE-D92,70491404,14.0,78187.78,6431.0,3,3,0,2,1,2,33.33,1,0,0,83131.95999999999,Diferente al Primario | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,75042969,DEO NIVEA BARRA MEN B W POWER 50GR,NIVEA,DEODORANTS Y ANTIPERSPIRANT D02,75042969,3230.0,56874.0,20.0,3,3,0,3,1,2,33.33,1,0,1,83082.0,Diferente al Primario | Igual al Primario
NI,DESCUENTO,A - ROJA AHORRA MAS,75296721,DET POLVO XEDEX PE MULTIACCION 1500GR,XEDEX,LAUNDRY DETERGENTS D13,75296721,100.0,37336.37,430.0,6,6,0,2,4,2,66.67,1,0,3,83019.37,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,70680950,NUTRISSE RETOCADOR RAIZCASTANOOSCU 20 G,NUTRISSE,HAIR CARE - COLOR D02,70680950,2480.0,21950.0,10.0,8,8,0,2,6,2,75.0,1,0,0,82984.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,75231422,CREMA DOVE NIACINAMIDA TONO UNIFOR 400ML,DOVE,HAND AND BODY LOTION-OIL-CRM D46,75231422,5500.0,48670.0,10.0,3,3,0,2,1,2,33.33,1,0,0,82865.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,A - ROJA,70410412,GALLETA RELLENA DE VAINILLA SULI 250 G,SULI,COOKIES - SHELF STABLE-D92,70410412,37.0,44063.62,1584.0,3,3,0,2,1,2,33.33,1,0,0,82596.17,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,70255598,GUARO CACIQUE LIGAO BAIHA SANDIA 1000 ML,CACIQUE,BEVERAGE ALCOHOL - SPIRITS D96,70255598,4500.0,27874.0,7.0,4,4,0,3,2,2,50.0,1,0,0,82482.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,75239833,HOT WHEELS AUTO PREMIUM FAST FURIOUS SOR,HOT WHEELS,VEHICLES-COLLECTABLEMODEL D07,75239833,5000.0,0.0,0.0,3,3,0,2,1,2,33.33,1,0,1,82427.0,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,75143402,DEO DR.TEALS LAVANDA 75GR,DR TEAL´S,DEODORANTS Y ANTIPERSPIRANT D02,75143402,4200.0,14868.0,4.0,4,4,0,2,2,2,50.0,1,0,0,82346.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO SUR,75231155,TAKIS BARCEL FUEGO 68GR,BARCEL,CHIPS CRISPS SNACKS MIXES D82,75231155,500.0,24929.0,72.0,7,7,0,3,5,2,71.43,1,0,3,82022.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,LIMON,70548307,CHICLES MENTA TRIDENT 8.5 GR,TRIDENT,CANDY - HARD - SOFT-D82,70548307,510.0,32292.0,72.0,6,6,0,3,4,2,66.67,1,0,2,81743.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,75200523,DET POLVO XEDEX MAXPOD ORIG 800GR,XEDEX,LAUNDRY DETERGENTS D13,75200523,1020.0,903.0,1.0,6,6,0,2,4,2,66.67,1,0,1,81738.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,70033775,BEBIDA EN POLVO LIF TE NEGRO MELOCO 25GR,LIF,BEVERAGES - FLAVORED-D95,70033775,180.0,22140.0,166.0,7,7,0,2,5,2,71.43,1,0,0,81706.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,LIMON,70032727,CHOCOLATE SNICKERS BARRA 52 7GR,SNICKERS,CANDY - CHOCOLATE-D82,70032727,650.0,81205.0,185.0,3,3,0,2,1,2,33.33,1,0,2,81205.0,Diferente al Primario | Igual al Primario
NI,DESCUENTO,A - ROJA,70574489,DESODOR REXONA SPRAY MEN V8 150 ML,REXONA,DEODORANTS Y ANTIPERSPIRANT D02,70574489,108.0,12302.21,131.0,4,3,1,4,1,2,33.33,1,0,0,81019.64000000001,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
NI,DESCUENTO,A - ROJA,70282956,DET POLVO GV COLOR PRIMAVERA 2500GR,GREAT VALUE,LAUNDRY DETERGENTS D13,70282956,135.0,18271.75,156.0,3,3,0,3,1,2,33.33,1,0,0,80989.0,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,9605929,VINO CASILLERO DEL DIABLO SAVING 750 ML,CASILLERO DEL DIABLO,BEVERAGE ALCOHOL - WINE D96,9605929,8120.0,51542.0,8.0,5,5,0,3,3,2,60.0,1,0,1,80745.0,Diferente al Primario | Igual al Primario
CR,WALMART,CARTAGO,70192900,PESTO VERDE FILIPPO BERIO 190GR,FILIPPO BERIO,SAUCES & MARINADES-D92,70192900,2860.0,56161.0,27.0,3,3,0,3,1,2,33.33,1,0,0,80388.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,70198005,MAXXX ENERGY GUARANA 350ML LT SLEEK,MAXX ENERGY,BEVERAGES - HYDRATION-ENERGY D82,70198005,920.0,70655.0,87.0,4,4,0,3,2,2,50.0,1,0,2,80179.0,Diferente al Primario | Igual al Primario
NI,DESCUENTO,A - ROJA AHORRA MAS,70574489,DESODOR REXONA SPRAY MEN V8 150 ML,REXONA,DEODORANTS Y ANTIPERSPIRANT D02,70574489,102.0,14094.43,159.0,4,3,1,4,1,2,33.33,1,0,0,80127.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,BODEGAS,GUANACASTE,70316906,SNACK JACKS CHICHARR C PIM Y LIM 75 GR,JACKS,CHIPS-CRISPS SNACK MIXS-D92,70316906,1100.0,65191.0,67.0,3,3,0,3,1,2,33.33,1,0,1,79951.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,LIMON,9051737,YOGURT YOPLAIT LIQUIDO FRESA 1000ML,YOPLAIT,YOGURT D90,9051737,1690.0,42734.0,23.0,5,5,0,2,3,2,60.0,1,0,2,79894.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,PACIFICO CENTRAL,70319506,ALIM PEDIGREE POUCHE ADULTO RES 100GR,PEDIGREE,PET FOOD DOG D08,70319506,600.0,0.0,0.0,8,8,0,3,6,2,75.0,1,0,4,79715.0,Diferente al Primario | Igual al Primario
CR,WALMART,CARTAGO,70060477,LAVAPLAT ZAGAZ FRUTOS ROJOS 1000GR,ZAGAZ,CLEANERS - HOUSEHOLD D13,70060477,1250.0,15484.0,14.0,6,6,0,3,4,2,66.67,1,0,1,79696.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,A - ROJA AHORRA MAS,75296721,DET POLVO XEDEX PE MULTIACCION 1500GR,XEDEX,LAUNDRY DETERGENTS D13,75296721,108.0,32381.05,349.0,6,6,0,2,4,2,66.67,1,0,3,79517.02,Diferente al Primario | Igual al Primario
CR,WALMART,RURAL NORTE,70255598,GUARO CACIQUE LIGAO BAIHA SANDIA 1000 ML,CACIQUE,BEVERAGE ALCOHOL - SPIRITS D96,70255598,4500.0,51766.0,13.0,4,4,0,3,2,2,50.0,1,0,1,79366.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,70012410,MAXXX ENERGY GUARANA 473ML LT,MAXX ENERGY,BEVERAGE-HYDRATE&ENERGY-D95,70012410,1050.0,74319.0,81.0,3,3,0,3,1,2,33.33,1,0,1,79274.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,70032727,CHOCOLATE SNICKERS BARRA 52 7GR,SNICKERS,CANDY - CHOCOLATE-D82,70032727,650.0,79234.0,138.0,3,3,0,2,1,2,33.33,1,0,2,79234.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,PACIFICO CENTRAL,70314726,SH PALMOLIVE NAT ACTI CERAMIDAS 750ML,PALMOLIVE NATURALS,HAIR CARE - SHAMPOO D02,70314726,3000.0,42215.0,16.0,4,4,0,3,2,2,50.0,1,0,1,79149.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,75012950,DESOD AXE BARRA DARK 45GR,AXE,DEODORANTS Y ANTIPERSPIRANT D02,75012950,2300.0,38665.0,19.0,4,4,0,3,2,2,50.0,1,0,1,79098.0,Diferente al Primario | Igual al Primario
NI,DESCUENTO,A - ROJA AHORRA MAS,75006112,DOVE DESODORANT BARRA DAMA ORIGINAL 45GR,DOVE,DEODORANTS Y ANTIPERSPIRANT D02,75006112,99.0,18913.97,220.0,5,5,0,3,3,2,60.0,1,0,0,78843.23999999999,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,70316906,SNACK JACKS CHICHARR C PIM Y LIM 75 GR,JACKS,CHIPS-CRISPS SNACK MIXS-D92,70316906,1500.0,53933.0,50.0,3,3,0,2,1,2,33.33,1,0,0,78730.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,GUANACASTE,70290993,MINILATA SIN AZUCAR SLEEK COCACOLA 237ML,SPRITE,BEVERAGES-CARBONATED D82,70290993,660.0,36208.0,62.0,3,3,0,2,1,2,33.33,1,0,1,78391.0,Diferente al Primario | Igual al Primario
CR,WALMART,ALAJUELA - GAM,75143402,DEO DR.TEALS LAVANDA 75GR,DR TEAL´S,DEODORANTS Y ANTIPERSPIRANT D02,75143402,4200.0,18585.0,5.0,4,4,0,2,2,2,50.0,1,0,0,78365.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,70305216,BEBIDA ARANDANO UVA GREAT VALUE 946ML,GREAT VALUE,BEVERAGES - JUICES-D95,70305216,1150.0,54872.0,54.0,4,4,0,2,2,2,50.0,1,0,2,78286.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,9051737,YOGURT YOPLAIT LIQUIDO FRESA 1000ML,YOPLAIT,YOGURT D90,9051737,1690.0,35302.0,19.0,5,5,0,2,3,2,60.0,1,0,2,78036.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,RURAL NORTE,70256913,DESINFECTANTE POETT ALEGRA TU DIA 3785ML,POETT,CLEANERS - FLOOR D13,70256913,3180.0,58492.0,21.0,4,4,0,3,2,2,50.0,1,0,1,77835.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,PACIFICO SUR,75439833,AGUA SPARKLING FRAMB NEGRA 502.8ML,SPARKLING ICE,BEVERAGES - WATER-D95,75439833,1230.0,14144.0,13.0,10,10,0,2,8,2,80.0,1,0,2,77696.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,RURAL NORTE,70207009,GASEOSA EVERVESS GINGER ALE 3000 ML,MILORY,BEVERAGES - CARBONATED-D95,70207009,1610.0,49733.0,35.0,3,3,0,2,1,2,33.33,1,0,0,77644.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,CARTAGO,70316906,SNACK JACKS CHICHARR C PIM Y LIM 75 GR,JACKS,CHIPS-CRISPS SNACK MIXS-D92,70316906,1500.0,42199.0,40.0,3,3,0,2,1,2,33.33,1,0,0,77492.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,70356545,TE HIERBA BUENA MONDAISA CAJA 25U 27 5GR,MONDAISA,TEA AND INFUSIONS-D92,70356545,1700.0,30294.0,18.0,3,3,0,3,1,2,33.33,1,0,0,77380.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,RURAL NORTE,70028208,JABON ASEPXIA CARBON 100GR,ASEPXIA,FACIAL CARE D46,70028208,3260.0,48761.0,17.0,4,4,0,2,2,2,50.0,1,0,2,77328.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,CARTAGO,75029572,PLATANO LIMON Y SAL PRO 140 GR,PRO,CHIPS-CRISPS SNACK MIXS-D92,75029572,500.0,21069.0,23.0,3,3,0,2,1,2,33.33,1,0,0,77189.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,75000898,HAIR FOOD CREMA TRATAM COCOA 350 GR,L'OREAL,HAIR CARE CONDITIONER TREAT D02,75000898,5600.0,19824.0,4.0,3,3,0,2,1,2,33.33,1,0,0,77172.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,HEREDIA - GAM,70196033,DESODOR OLDSPICE BARRA ORIGINAL 85GR,OLD SPICE,DEODORANTS Y ANTIPERSPIRANT D02,70196033,3800.0,77013.0,23.0,3,3,0,3,1,2,33.33,1,0,2,77013.0,Diferente al Primario | Igual al Primario
NI,BODEGAS,A - ROJA AHORRA MAS,70317719,PASTILLA BANO TERROR FRUTAL 50GR,TERROR,AIR FRESHNR & DEODORIZE-D13,70317719,23.25,20618.6,1020.0,4,4,0,2,2,2,50.0,1,0,0,76990.25,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,CARTAGO,70111196,DESODOR SPEEDSTICK SPRAY 24 7 EXTR 150ML,SPEED STICK,DEODORANTS Y ANTIPERSPIRANT D02,70111196,25.0,0.0,0.0,7,3,4,7,1,2,33.33,1,0,3,76573.0,Diferente al Primario | Esperado precio distinto por pack o tamano diferente | Igual al Primario
CR,SUPERMERCADOS,ALAJUELA - GAM,70012410,MAXXX ENERGY GUARANA 473ML LT,MAXX ENERGY,BEVERAGE-HYDRATE&ENERGY-D95,70012410,1060.0,64722.0,69.0,3,3,0,3,1,2,33.33,1,0,0,76307.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,PACIFICO CENTRAL,70676418,CHOC GOURMET FIELDS OSC EXTRA TAB 70GR,GOURMET FIELDS,CANDY - CHOCOLATE-D01,70676418,2770.0,29412.0,12.0,4,4,0,3,2,2,50.0,1,0,1,76276.0,Diferente al Primario | Igual al Primario
CR,WALMART,HEREDIA - GAM,75353844,JUGO WELCHS UVA ZERO 6PK 1776 ML,WELCH'S,BEVERAGES - JUICES-D95,75353844,3350.0,56335.0,19.0,3,3,0,2,1,2,33.33,1,0,0,75935.0,Diferente al Primario | Igual al Primario
CR,WALMART,ALAJUELA - GAM,70523866,REP AUTOMAT GLADE PARAISO AZUL 2PK 350GR,GLADE,AIR FRESHNR & DEODORIZE-D13,70523866,13410.0,11867.0,1.0,3,3,0,2,1,2,33.33,1,0,0,75876.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,70000119,HE BIO SHAMPOO REPAIR ARGAN OIL 400ML,HERBAL ESSENCES,HAIR CARE - SHAMPOO D02,70000119,4880.0,21595.0,5.0,4,4,0,3,2,2,50.0,1,0,1,75621.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,CARTAGO,75003806,TOALLAS DESMAQ NIVEA AGUA DE ROSAS 25 EA,NIVEA,FACIAL CARE D46,75003806,3500.0,61940.0,20.0,3,3,0,3,1,2,33.33,1,0,1,75614.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,75166758,JUMEX JUGO DE PINA 960 ML,JUMEX,BEVERAGES - JUICES-D95,75166758,1340.0,54556.0,46.0,4,4,0,2,2,2,50.0,1,0,2,75526.0,Diferente al Primario | Igual al Primario
GT,DESCUENTO,B - NARANJA,75380565,DET POLVO BICARB SULI FLORAL 1000 GR,SULI,LAUNDRY DETERGENTS D13,75380565,8.0,34277.82,4813.0,4,4,0,2,2,2,50.0,1,0,1,75355.95,Diferente al Primario | Igual al Primario
CR,DESCUENTO,SAN JOSE,75231422,CREMA DOVE NIACINAMIDA TONO UNIFOR 400ML,DOVE,HAND AND BODY LOTION-OIL-CRM D46,75231422,5350.0,75311.0,16.0,3,3,0,2,1,2,33.33,1,0,2,75311.0,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,LIMON,299709,TINTE NUTRISSE CREM COLOR N 6660 MANZANA,NUTRISSE,HAIR CARE - COLOR D02,299709,6840.0,0.0,0.0,12,12,0,3,10,2,83.33,1,0,5,75193.0,Diferente al Primario | Igual al Primario
CR,WALMART,GUANACASTE,1311165,QUITAMANCHAS VANISH BLANCO 900GR,VANISH,LAUNDRY PRE-TREATMENT D13,1311165,7710.0,61407.0,9.0,4,4,0,2,2,2,50.0,1,0,2,75053.0,Diferente al Primario | Igual al Primario
HN,DESCUENTO,C - AMARILLA,70490645,SOPA DE POLLO MAGGI FIDEOS 55 GR,MAGGI,SOUPS - SHELF STABLE-D92,70490645,8.7,66609.28,10376.0,3,3,0,2,1,2,33.33,1,0,0,74641.88,Diferente al Primario | Igual al Primario
CR,SUPERMERCADOS,HEREDIA - GAM,70290993,MINILATA SIN AZUCAR SLEEK COCACOLA 237ML,SPRITE,BEVERAGES-CARBONATED D82,70290993,680.0,47498.0,79.0,3,3,0,3,1,2,33.33,1,0,0,74333.0,Diferente al Primario | Igual al Primario
CR,DESCUENTO,SAN JOSE,70198005,MAXXX ENERGY GUARANA 350ML LT SLEEK,MAXX ENERGY,BEVERAGE-HYDRATE&ENERGY-D95,70198005,750.0,22960.0,34.0,3,3,0,3,1,2,33.33,1,0,0,74270.0,Diferente al Primario | Igual al Primario
CR,BODEGAS,ALAJUELA - GAM,75072713,DESOD SECRET SPRAY COCONUT 93GR,SECRET,DEODORANTS Y ANTIPERSPIRANT D02,75072713,3240.0,74257.0,26.0,3,3,0,3,1,2,33.33,1,0,2,74257.0,Diferente al Primario | Igual al Primario
NI,WALMART,B - NARANJA,75377285,CAFE CASA DEL CAFE HB MEDIO MOLIDO 400GR,CASA DEL CAFE,BEVERAGES - COFFEE-D92,75377285,278.46,36805.28,152.0,5,5,0,2,3,2,60.0,1,0,0,73942.07999999999,Diferente al Primario | Igual al Primario
